transaction_id,contract_id,client_id,payment_amt,payment_code,transaction_date
11060,954,434,160,PAYMENT,2018-01-10 17:08
9486,954,434,160,PAYMENT,2017-12-13 17:08
22988,954,434,1000,PAYMENT,2018-06-25 18:08
12924,954,434,160,PAYMENT,2018-02-11 17:08
18019,954,434,1000,PAYMENT,2018-04-25 18:08
18333,954,434,1000,PAYMENT,2018-04-29 18:08
19048,954,434,200,DEFAULT,2018-05-09 18:08
18334,954,434,160,PAYMENT,2018-04-29 18:08
18178,954,434,1000,DEFAULT,2018-04-29 18:08
18177,954,434,160,DEFAULT,2018-04-29 18:08
18957,954,434,200,PAYMENT,2018-05-07 18:08
18176,954,434,1000,DEFAULT,2018-04-29 18:08
11059,954,434,1000,PAYMENT,2018-01-10 17:08
18022,954,434,160,PAYMENT,2018-04-25 18:08
9177,954,434,12050,PAYMENT,2017-12-10 17:08
9178,954,434,50,PAYMENT,2017-12-10 17:08
20656,1057,435,412.5,PAYMENT,2018-05-29 18:09
12186,1057,435,5000,PAYMENT,2018-01-29 17:08
18217,1057,435,24.75,PAYMENT,2018-04-29 18:08
20657,1057,435,24.75,PAYMENT,2018-05-29 18:09
23189,1057,435,412.5,PAYMENT,2018-06-28 18:08
23190,1057,435,24.75,PAYMENT,2018-06-28 18:08
18216,1057,435,412.5,PAYMENT,2018-04-29 18:08
12187,1057,435,50,PAYMENT,2018-01-29 17:08
12344,1057,435,24.75,PAYMENT,2018-02-01 17:08
14094,1057,435,412.5,PAYMENT,2018-02-27 17:08
14095,1057,435,24.75,PAYMENT,2018-02-27 17:08
16058,1057,435,24.75,PAYMENT,2018-03-28 17:08
12343,1057,435,462.5,PAYMENT,2018-02-01 17:08
16057,1057,435,412.5,PAYMENT,2018-03-28 17:08
1558,85,436,1666.67,PAYMENT,2017-07-25 18:08
1559,85,436,283.33,PAYMENT,2017-07-25 18:08
2526,135,437,166.67,PAYMENT,2017-08-13 18:08
2527,135,437,19.99,PAYMENT,2017-08-13 18:08
633,135,437,166.67,PAYMENT,2017-07-11 18:08
634,135,437,19.99,PAYMENT,2017-07-11 18:08
18427,1172,438,133.33,DEFAULT,2018-05-01 18:08
15723,1172,438,883.33,PAYMENT,2018-03-22 17:08
23214,1172,438,133.33,PAYMENT,2018-06-28 18:08
20753,1172,438,833.33,DEFAULT,2018-05-31 18:08
15724,1172,438,133.33,PAYMENT,2018-03-22 17:08
20683,1172,438,133.33,PAYMENT,2018-05-29 18:09
23213,1172,438,833.33,PAYMENT,2018-06-28 18:08
21249,1172,438,133.33,PAYMENT,2018-06-06 18:09
17545,1172,438,833.33,PAYMENT,2018-04-19 18:08
18500,1172,438,833.33,PAYMENT,2018-05-02 18:08
18261,1172,438,133.33,PAYMENT,2018-04-29 18:08
20682,1172,438,833.33,PAYMENT,2018-05-29 18:09
15435,1172,438,50,PAYMENT,2018-03-19 17:08
17821,1172,438,833.33,DEFAULT,2018-04-23 18:08
17822,1172,438,133.33,DEFAULT,2018-04-23 18:08
20754,1172,438,133.33,DEFAULT,2018-05-31 18:08
18501,1172,438,133.33,PAYMENT,2018-05-02 18:08
18426,1172,438,833.33,DEFAULT,2018-05-01 18:08
15434,1172,438,10049.96,PAYMENT,2018-03-19 17:08
21248,1172,438,833.33,PAYMENT,2018-06-06 18:09
17546,1172,438,133.33,PAYMENT,2018-04-19 18:08
18260,1172,438,833.33,PAYMENT,2018-04-29 18:08
2506,74,439,1000,PAYMENT,2017-08-13 18:08
2507,74,439,170,PAYMENT,2017-08-13 18:08
1397,74,439,170,PAYMENT,2017-07-23 18:08
1396,74,439,1000,PAYMENT,2017-07-23 18:08
1519,74,439,170,DEFAULT,2017-07-25 18:08
1518,74,439,1000,DEFAULT,2017-07-25 18:08
201,74,439,170,PAYMENT,2017-07-03 18:08
200,74,439,1000,PAYMENT,2017-07-03 18:08
1953,74,439,1000,PAYMENT,2017-08-01 18:08
1954,74,439,170,PAYMENT,2017-08-01 18:08
2028,74,439,1000,DEFAULT,2017-08-03 18:08
2029,74,439,170,DEFAULT,2017-08-03 18:08
20897,1314,440,66.66,PAYMENT,2018-06-03 18:08
18786,1314,440,66.66,PAYMENT,2018-05-07 18:08
23574,1314,440,66.66,PAYMENT,2018-07-03 18:08
18581,1314,440,50,PAYMENT,2018-05-03 18:08
18580,1314,440,5050.04,PAYMENT,2018-05-03 18:08
18785,1314,440,466.67,PAYMENT,2018-05-07 18:08
23573,1314,440,416.67,PAYMENT,2018-07-03 18:08
20896,1314,440,416.67,PAYMENT,2018-06-03 18:08
977,57,441,216.66,PAYMENT,2017-07-16 18:08
976,57,441,1666.67,PAYMENT,2017-07-16 18:08
18604,1000,442,833.33,PAYMENT,2018-05-03 18:08
18605,1000,442,133.33,PAYMENT,2018-05-03 18:08
14355,1000,442,833.33,PAYMENT,2018-03-04 17:08
20919,1000,442,833.33,PAYMENT,2018-06-03 18:08
10829,1000,442,883.33,PAYMENT,2018-01-07 17:08
14356,1000,442,133.33,PAYMENT,2018-03-04 17:08
10601,1000,442,10049.96,PAYMENT,2018-01-03 17:08
23580,1000,442,133.33,PAYMENT,2018-07-03 18:08
16325,1000,442,133.33,PAYMENT,2018-04-03 18:08
16324,1000,442,833.33,PAYMENT,2018-04-03 18:08
10602,1000,442,50,PAYMENT,2018-01-03 17:08
10830,1000,442,133.33,PAYMENT,2018-01-07 17:08
12450,1000,442,133.33,PAYMENT,2018-02-04 17:08
20920,1000,442,133.33,PAYMENT,2018-06-03 18:08
23579,1000,442,833.33,PAYMENT,2018-07-03 18:08
12449,1000,442,833.33,PAYMENT,2018-02-04 17:08
24680,1594,443,533.33,PAYMENT,2018-07-15 18:09
24679,1594,443,3383.33,PAYMENT,2018-07-15 18:09
24383,1594,443,40049.96,PAYMENT,2018-07-12 18:09
24384,1594,443,50,PAYMENT,2018-07-12 18:09
15800,656,444,120,PAYMENT,2018-03-25 17:08
8500,656,444,750,PAYMENT,2017-11-26 17:08
8501,656,444,120,PAYMENT,2017-11-26 17:08
15799,656,444,750,PAYMENT,2018-03-25 17:08
5074,656,444,750,PAYMENT,2017-09-25 18:08
5075,656,444,120,PAYMENT,2017-09-25 18:08
10246,656,444,750,PAYMENT,2017-12-26 17:08
10247,656,444,120,PAYMENT,2017-12-26 17:08
3418,656,444,120,PAYMENT,2017-08-27 18:09
20452,656,444,120,PAYMENT,2018-05-27 18:08
20451,656,444,750,PAYMENT,2018-05-27 18:08
11971,656,444,750,PAYMENT,2018-01-24 17:08
11972,656,444,120,PAYMENT,2018-01-24 17:08
1528,656,444,9050,PAYMENT,2017-07-25 18:08
1529,656,444,50,PAYMENT,2017-07-25 18:08
13875,656,444,750,PAYMENT,2018-02-25 17:08
17996,656,444,120,PAYMENT,2018-04-25 18:08
22949,656,444,750,PAYMENT,2018-06-25 18:08
22950,656,444,120,PAYMENT,2018-06-25 18:08
6720,656,444,750,PAYMENT,2017-10-25 17:08
6721,656,444,120,PAYMENT,2017-10-25 17:08
3417,656,444,750,PAYMENT,2017-08-27 18:09
13876,656,444,120,PAYMENT,2018-02-25 17:08
1782,656,444,800,PAYMENT,2017-07-30 18:08
1783,656,444,120,PAYMENT,2017-07-30 18:08
17995,656,444,750,PAYMENT,2018-04-25 18:08
24643,675,445,2000,PAYMENT,2018-07-15 18:09
2212,675,445,2050,PAYMENT,2017-08-06 18:08
24644,675,445,320,PAYMENT,2018-07-15 18:09
2213,675,445,320,PAYMENT,2017-08-06 18:08
8928,675,445,2000,PAYMENT,2017-12-03 17:08
8929,675,445,320,PAYMENT,2017-12-03 17:08
15217,675,445,2000,PAYMENT,2018-03-15 17:08
15218,675,445,320,PAYMENT,2018-03-15 17:08
22252,675,445,2000,PAYMENT,2018-06-17 18:08
22253,675,445,320,PAYMENT,2018-06-17 18:08
10524,675,445,2000,PAYMENT,2018-01-01 17:08
10525,675,445,320,PAYMENT,2018-01-01 17:08
16701,675,445,2000,PAYMENT,2018-04-08 18:08
16702,675,445,320,PAYMENT,2018-04-08 18:08
5416,675,445,2000,PAYMENT,2017-10-02 17:08
5417,675,445,320,PAYMENT,2017-10-02 17:08
18487,675,445,2000,PAYMENT,2018-05-01 18:08
18488,675,445,320,PAYMENT,2018-05-01 18:08
12373,675,445,2000,PAYMENT,2018-02-01 17:08
12374,675,445,320,PAYMENT,2018-02-01 17:08
7096,675,445,2000,PAYMENT,2017-11-01 17:08
7097,675,445,320,PAYMENT,2017-11-01 17:08
14272,675,445,2000,PAYMENT,2018-03-04 17:08
3771,675,445,2000,PAYMENT,2017-09-03 18:09
3772,675,445,320,PAYMENT,2017-09-03 18:09
14439,675,445,320,DEFAULT,2018-03-05 17:08
1913,675,445,24050,PAYMENT,2017-08-01 18:08
1914,675,445,50,PAYMENT,2017-08-01 18:08
14273,675,445,320,PAYMENT,2018-03-04 17:08
14438,675,445,2000,DEFAULT,2018-03-05 17:08
1503,82,445,1666.67,PAYMENT,2017-07-24 18:08
1504,82,445,283.33,PAYMENT,2017-07-24 18:08
22585,1487,446,2050,PAYMENT,2018-06-20 18:08
15390,501,446,2000,PAYMENT,2018-03-18 17:08
22586,1487,446,300,PAYMENT,2018-06-20 18:08
17331,501,446,2000,PAYMENT,2018-04-16 18:08
24900,1487,446,2000,PAYMENT,2018-07-17 18:09
17332,501,446,300,PAYMENT,2018-04-16 18:08
22076,1487,446,24050,PAYMENT,2018-06-17 18:08
4583,501,446,2000,PAYMENT,2017-09-17 18:08
24901,1487,446,300,PAYMENT,2018-07-17 18:09
4584,501,446,300,PAYMENT,2017-09-17 18:08
22077,1487,446,50,PAYMENT,2018-06-17 18:08
9741,501,446,2000,PAYMENT,2017-12-17 17:08
9742,501,446,300,PAYMENT,2017-12-17 17:08
2840,501,446,2000,PAYMENT,2017-08-16 18:09
2841,501,446,300,PAYMENT,2017-08-16 18:09
11485,501,446,2000,PAYMENT,2018-01-16 17:08
11486,501,446,300,PAYMENT,2018-01-16 17:08
6215,501,446,2000,PAYMENT,2017-10-16 17:08
6216,501,446,300,PAYMENT,2017-10-16 17:08
13480,501,446,2000,PAYMENT,2018-02-18 17:08
13481,501,446,300,PAYMENT,2018-02-18 17:08
15391,501,446,300,PAYMENT,2018-03-18 17:08
996,501,446,2000,PAYMENT,2017-07-16 18:08
7973,501,446,2000,PAYMENT,2017-11-16 17:08
7974,501,446,300,PAYMENT,2017-11-16 17:08
997,501,446,300,PAYMENT,2017-07-16 18:08
5701,235,447,105,PAYMENT,2017-10-08 17:08
3987,235,447,750,PAYMENT,2017-09-07 18:09
479,235,447,750,PAYMENT,2017-07-09 18:08
480,235,447,105,PAYMENT,2017-07-09 18:08
3988,235,447,105,PAYMENT,2017-09-07 18:09
2269,235,447,750,PAYMENT,2017-08-07 18:08
5700,235,447,750,PAYMENT,2017-10-08 17:08
2270,235,447,105,PAYMENT,2017-08-07 18:08
13811,1042,448,83.33,DEFAULT,2018-02-25 17:08
11656,1042,448,1049.96,PAYMENT,2018-01-21 17:08
22629,1042,448,13.33,PAYMENT,2018-06-21 18:08
15611,1042,448,13.33,PAYMENT,2018-03-21 17:08
13812,1042,448,13.33,DEFAULT,2018-02-25 17:08
17614,1042,448,13.33,PAYMENT,2018-04-22 18:08
20081,1042,448,83.33,PAYMENT,2018-05-21 18:08
20082,1042,448,13.33,PAYMENT,2018-05-21 18:08
11947,1042,448,133.33,PAYMENT,2018-01-24 17:08
25142,1042,448,13.33,PAYMENT,2018-07-22 18:08
11948,1042,448,13.33,PAYMENT,2018-01-24 17:08
11657,1042,448,50,PAYMENT,2018-01-21 17:08
22628,1042,448,83.33,PAYMENT,2018-06-21 18:08
13687,1042,448,13.33,PAYMENT,2018-02-21 17:08
13686,1042,448,83.33,PAYMENT,2018-02-21 17:08
14288,1042,448,83.33,PAYMENT,2018-03-04 17:08
25141,1042,448,83.33,PAYMENT,2018-07-22 18:08
15610,1042,448,83.33,PAYMENT,2018-03-21 17:08
17613,1042,448,83.33,PAYMENT,2018-04-22 18:08
14289,1042,448,13.33,PAYMENT,2018-03-04 17:08
11038,751,449,66.66,PAYMENT,2018-01-10 17:08
24201,751,449,66.66,PAYMENT,2018-07-10 18:09
11037,751,449,416.67,PAYMENT,2018-01-10 17:08
21445,751,449,416.67,PAYMENT,2018-06-10 18:09
9217,751,449,416.67,PAYMENT,2017-12-10 17:08
14792,751,449,66.66,PAYMENT,2018-03-11 17:08
4314,751,449,466.67,PAYMENT,2017-09-13 18:09
4315,751,449,66.66,PAYMENT,2017-09-13 18:09
9218,751,449,66.66,PAYMENT,2017-12-10 17:08
16824,751,449,416.67,PAYMENT,2018-04-10 18:08
16825,751,449,66.66,PAYMENT,2018-04-10 18:08
12865,751,449,416.67,PAYMENT,2018-02-11 17:08
19120,751,449,416.67,PAYMENT,2018-05-10 18:08
21446,751,449,66.66,PAYMENT,2018-06-10 18:09
24200,751,449,416.67,PAYMENT,2018-07-10 18:09
14791,751,449,416.67,PAYMENT,2018-03-11 17:08
5879,751,449,66.66,PAYMENT,2017-10-10 17:08
5878,751,449,416.67,PAYMENT,2017-10-10 17:08
19121,751,449,66.66,PAYMENT,2018-05-10 18:08
4027,751,449,5050.04,PAYMENT,2017-09-10 18:09
4028,751,449,50,PAYMENT,2017-09-10 18:09
7626,751,449,416.67,PAYMENT,2017-11-12 17:08
7627,751,449,66.66,PAYMENT,2017-11-12 17:08
12866,751,449,66.66,PAYMENT,2018-02-11 17:08
2389,187,450,416.67,PAYMENT,2017-08-09 18:08
2390,187,450,62.49,PAYMENT,2017-08-09 18:08
419,187,450,416.67,PAYMENT,2017-07-09 18:08
420,187,450,62.49,PAYMENT,2017-07-09 18:08
4048,187,450,416.67,PAYMENT,2017-09-10 18:09
4049,187,450,62.49,PAYMENT,2017-09-10 18:09
19535,1178,451,833.3,PAYMENT,2018-05-15 18:08
9455,953,451,91.67,PAYMENT,2017-12-13 17:08
19720,1366,451,8050.04,PAYMENT,2018-05-17 18:08
9456,953,451,3.33,PAYMENT,2017-12-13 17:08
24736,1366,451,666.67,PAYMENT,2018-07-16 18:09
14744,953,451,3.33,PAYMENT,2018-03-11 17:08
19534,1178,451,62.19,PAYMENT,2018-05-15 18:08
14743,953,451,41.67,PAYMENT,2018-03-11 17:08
15917,1178,451,6.66,PAYMENT,2018-03-26 17:08
11020,953,451,3.33,PAYMENT,2018-01-10 17:08
15606,1178,451,1049.96,PAYMENT,2018-03-21 17:08
11019,953,451,41.67,PAYMENT,2018-01-10 17:08
22132,1366,451,666.67,PAYMENT,2018-06-17 18:08
9175,953,451,550.04,PAYMENT,2017-12-10 17:08
19901,1366,451,44.66,PAYMENT,2018-05-20 18:08
12814,953,451,3.33,PAYMENT,2018-02-11 17:08
22133,1366,451,44.66,PAYMENT,2018-06-17 18:08
12813,953,451,41.67,PAYMENT,2018-02-11 17:08
15607,1178,451,50,PAYMENT,2018-03-21 17:08
15511,953,451,333.36,PAYMENT,2018-03-20 17:08
24737,1366,451,44.66,PAYMENT,2018-07-16 18:09
15510,953,451,19.56,PAYMENT,2018-03-20 17:08
19900,1366,451,716.67,PAYMENT,2018-05-20 18:08
9176,953,451,50,PAYMENT,2017-12-10 17:08
17611,1178,451,83.33,PAYMENT,2018-04-22 18:08
19721,1366,451,50,PAYMENT,2018-05-17 18:08
15916,1178,451,133.33,PAYMENT,2018-03-26 17:08
17612,1178,451,6.66,PAYMENT,2018-04-22 18:08
8050,775,452,416.67,PAYMENT,2017-11-19 17:08
13361,775,452,66.66,PAYMENT,2018-02-18 17:08
11605,775,452,66.66,PAYMENT,2018-01-18 17:08
6303,775,452,66.66,PAYMENT,2017-10-18 17:08
24944,775,452,416.67,PAYMENT,2018-07-18 18:09
15284,775,452,416.67,PAYMENT,2018-03-18 17:08
15285,775,452,66.66,PAYMENT,2018-03-18 17:08
4607,775,452,5050.04,PAYMENT,2017-09-18 18:08
4608,775,452,50,PAYMENT,2017-09-18 18:08
4859,775,452,466.67,PAYMENT,2017-09-21 18:08
4860,775,452,66.66,PAYMENT,2017-09-21 18:08
9792,775,452,416.67,PAYMENT,2017-12-18 17:08
9793,775,452,66.66,PAYMENT,2017-12-18 17:08
22322,775,452,66.66,PAYMENT,2018-06-18 18:08
22321,775,452,416.67,PAYMENT,2018-06-18 18:08
11604,775,452,416.67,PAYMENT,2018-01-18 17:08
13360,775,452,416.67,PAYMENT,2018-02-18 17:08
19867,775,452,66.66,PAYMENT,2018-05-20 18:08
6302,775,452,416.67,PAYMENT,2017-10-18 17:08
19866,775,452,416.67,PAYMENT,2018-05-20 18:08
17454,775,452,416.67,PAYMENT,2018-04-18 18:08
24945,775,452,66.66,PAYMENT,2018-07-18 18:09
8051,775,452,66.66,PAYMENT,2017-11-19 17:08
17455,775,452,66.66,PAYMENT,2018-04-18 18:08
25288,719,453,213.33,PAYMENT,2018-07-22 18:08
8364,719,453,1333.33,PAYMENT,2017-11-22 17:08
25287,719,453,1333.33,PAYMENT,2018-07-22 18:08
8365,719,453,213.33,PAYMENT,2017-11-22 17:08
15729,719,453,1333.33,PAYMENT,2018-03-22 17:08
20197,719,453,213.33,PAYMENT,2018-05-22 18:08
20196,719,453,1333.33,PAYMENT,2018-05-22 18:08
17761,719,453,1333.33,PAYMENT,2018-04-22 18:08
13801,719,453,1333.33,PAYMENT,2018-02-22 17:08
17762,719,453,213.33,PAYMENT,2018-04-22 18:08
13802,719,453,213.33,PAYMENT,2018-02-22 17:08
4998,719,453,1333.33,PAYMENT,2017-09-24 18:08
4999,719,453,213.33,PAYMENT,2017-09-24 18:08
10167,719,453,1333.33,PAYMENT,2017-12-21 17:08
10168,719,453,213.33,PAYMENT,2017-12-21 17:08
3448,719,453,213.33,PAYMENT,2017-08-27 18:09
22852,719,453,213.33,PAYMENT,2018-06-24 18:08
3447,719,453,1383.33,PAYMENT,2017-08-27 18:09
15730,719,453,213.33,PAYMENT,2018-03-22 17:08
22851,719,453,1333.33,PAYMENT,2018-06-24 18:08
3180,719,453,16049.96,PAYMENT,2017-08-22 18:09
3181,719,453,50,PAYMENT,2017-08-22 18:09
6528,719,453,1333.33,PAYMENT,2017-10-22 17:08
6529,719,453,213.33,PAYMENT,2017-10-22 17:08
23092,1529,454,20050.04,PAYMENT,2018-06-27 18:08
23093,1529,454,50,PAYMENT,2018-06-27 18:08
23426,1529,454,266.66,PAYMENT,2018-07-01 18:08
23425,1529,454,1716.67,PAYMENT,2018-07-01 18:08
2530,136,455,166.67,PAYMENT,2017-08-13 18:08
2531,136,455,23.33,PAYMENT,2017-08-13 18:08
637,136,455,166.67,PAYMENT,2017-07-11 18:08
638,136,455,23.33,PAYMENT,2017-07-11 18:08
25426,723,455,40,PAYMENT,2018-07-23 18:08
8389,723,455,250,PAYMENT,2017-11-23 17:08
25425,723,455,250,PAYMENT,2018-07-23 18:08
8390,723,455,40,PAYMENT,2017-11-23 17:08
20244,723,455,250,PAYMENT,2018-05-23 18:08
3239,723,455,3050,PAYMENT,2017-08-23 18:09
4911,723,455,250,PAYMENT,2017-09-24 18:08
4912,723,455,40,PAYMENT,2017-09-24 18:08
10102,723,455,250,PAYMENT,2017-12-21 17:08
10103,723,455,40,PAYMENT,2017-12-21 17:08
3375,723,455,300,PAYMENT,2017-08-27 18:09
3376,723,455,40,PAYMENT,2017-08-27 18:09
20245,723,455,40,PAYMENT,2018-05-23 18:08
13842,723,455,40,PAYMENT,2018-02-25 17:08
22754,723,455,40,PAYMENT,2018-06-24 18:08
11889,723,455,250,PAYMENT,2018-01-23 17:08
11890,723,455,40,PAYMENT,2018-01-23 17:08
17846,723,455,40,PAYMENT,2018-04-23 18:08
22753,723,455,250,PAYMENT,2018-06-24 18:08
3240,723,455,50,PAYMENT,2017-08-23 18:09
6590,723,455,250,PAYMENT,2017-10-23 17:08
6591,723,455,40,PAYMENT,2017-10-23 17:08
13841,723,455,250,PAYMENT,2018-02-25 17:08
17845,723,455,250,PAYMENT,2018-04-23 18:08
15772,723,455,40,PAYMENT,2018-03-25 17:08
15771,723,455,250,PAYMENT,2018-03-25 17:08
25104,1602,456,379.16,PAYMENT,2018-07-19 18:09
25404,1602,456,379.16,DEFAULT,2018-07-23 18:08
25405,1602,456,50,DEFAULT,2018-07-23 18:08
24708,1602,456,25050.02,PAYMENT,2018-07-16 18:09
25403,1602,456,4166.67,DEFAULT,2018-07-23 18:08
25103,1602,456,4216.67,PAYMENT,2018-07-19 18:09
25474,1602,456,379.16,PAYMENT,2018-07-23 18:08
25473,1602,456,4216.67,PAYMENT,2018-07-23 18:08
24709,1602,456,50,PAYMENT,2018-07-16 18:09
2210,449,457,1666.67,PAYMENT,2017-08-06 18:08
15433,1171,457,50,PAYMENT,2018-03-19 17:08
2211,449,457,283.33,PAYMENT,2017-08-06 18:08
17568,1171,457,266.66,PAYMENT,2018-04-19 18:08
9102,449,457,1666.67,PAYMENT,2017-12-06 17:08
22470,1171,457,266.66,PAYMENT,2018-06-19 18:08
9103,449,457,283.33,PAYMENT,2017-12-06 17:08
19990,1171,457,1666.67,PAYMENT,2018-05-20 18:08
10863,449,457,1666.67,PAYMENT,2018-01-07 17:08
15432,1171,457,20050.04,PAYMENT,2018-03-19 17:08
10864,449,457,283.33,PAYMENT,2018-01-07 17:08
15736,1171,457,266.66,PAYMENT,2018-03-22 17:08
5764,449,457,1666.67,PAYMENT,2017-10-08 17:08
19991,1171,457,266.66,PAYMENT,2018-05-20 18:08
5765,449,457,283.33,PAYMENT,2017-10-08 17:08
25083,1171,457,1666.67,PAYMENT,2018-07-19 18:09
364,449,457,1666.67,PAYMENT,2017-07-06 18:08
25084,1171,457,266.66,PAYMENT,2018-07-19 18:09
365,449,457,283.33,PAYMENT,2017-07-06 18:08
17567,1171,457,1666.67,PAYMENT,2018-04-19 18:08
12645,449,457,1666.67,PAYMENT,2018-02-06 17:08
22469,1171,457,1666.67,PAYMENT,2018-06-19 18:08
12646,449,457,283.33,PAYMENT,2018-02-06 17:08
15735,1171,457,1716.67,PAYMENT,2018-03-22 17:08
14561,449,457,283.33,PAYMENT,2018-03-06 17:08
7377,449,457,1666.67,PAYMENT,2017-11-06 17:08
7378,449,457,283.33,PAYMENT,2017-11-06 17:08
3928,449,457,1666.67,PAYMENT,2017-09-06 18:09
3929,449,457,283.33,PAYMENT,2017-09-06 18:09
14560,449,457,1666.67,PAYMENT,2018-03-06 17:08
4438,247,458,13.33,PAYMENT,2017-09-17 18:08
2793,247,458,13.33,PAYMENT,2017-08-16 18:09
2524,140,458,91.67,PAYMENT,2017-08-13 18:08
2525,140,458,7.33,PAYMENT,2017-08-13 18:08
691,140,458,91.67,PAYMENT,2017-07-12 18:08
692,140,458,7.33,PAYMENT,2017-07-12 18:08
19533,768,458,1166.68,PAYMENT,2018-05-15 18:08
4364,768,458,3550.04,PAYMENT,2017-09-14 18:09
4450,768,458,23.33,PAYMENT,2017-09-17 18:08
13338,768,458,291.67,PAYMENT,2018-02-18 17:08
9609,768,458,291.67,PAYMENT,2017-12-17 17:08
19532,768,458,34.22,PAYMENT,2018-05-15 18:08
6021,768,458,291.67,PAYMENT,2017-10-15 17:08
7919,768,458,291.67,PAYMENT,2017-11-16 17:08
4437,247,458,166.67,PAYMENT,2017-09-17 18:08
2792,247,458,166.67,PAYMENT,2017-08-16 18:09
6167,247,458,166.67,PAYMENT,2017-10-16 17:08
6168,247,458,13.33,PAYMENT,2017-10-16 17:08
828,247,458,166.67,PAYMENT,2017-07-16 18:08
829,247,458,13.33,PAYMENT,2017-07-16 18:08
11442,768,458,23.33,PAYMENT,2018-01-16 17:08
9610,768,458,23.33,PAYMENT,2017-12-17 17:08
11441,768,458,291.67,PAYMENT,2018-01-16 17:08
13339,768,458,23.33,PAYMENT,2018-02-18 17:08
4449,768,458,341.67,PAYMENT,2017-09-17 18:08
17293,768,458,291.67,PAYMENT,2018-04-16 18:08
15260,768,458,291.67,PAYMENT,2018-03-18 17:08
4365,768,458,50,PAYMENT,2017-09-14 18:09
7920,768,458,23.33,PAYMENT,2017-11-16 17:08
6022,768,458,23.33,PAYMENT,2017-10-15 17:08
17294,768,458,23.33,PAYMENT,2018-04-16 18:08
15261,768,458,23.33,PAYMENT,2018-03-18 17:08
7893,768,458,23.33,DEFAULT,2017-11-16 17:08
7780,768,458,291.67,PAYMENT,2017-11-14 17:08
7892,768,458,291.67,DEFAULT,2017-11-16 17:08
7781,768,458,23.33,PAYMENT,2017-11-14 17:08
20481,1385,459,883.33,PAYMENT,2018-05-27 18:08
4312,628,459,416.67,PAYMENT,2017-09-13 18:09
20154,1385,459,10049.96,PAYMENT,2018-05-22 18:08
4313,628,459,66.66,PAYMENT,2017-09-13 18:09
22826,1385,459,133.33,PAYMENT,2018-06-24 18:08
19225,628,459,416.67,PAYMENT,2018-05-13 18:08
25260,1385,459,133.33,PAYMENT,2018-07-22 18:08
19226,628,459,66.66,PAYMENT,2018-05-13 18:08
20482,1385,459,133.33,PAYMENT,2018-05-27 18:08
9461,628,459,416.67,PAYMENT,2017-12-13 17:08
25259,1385,459,833.33,PAYMENT,2018-07-22 18:08
9462,628,459,66.66,PAYMENT,2017-12-13 17:08
22825,1385,459,833.33,PAYMENT,2018-06-24 18:08
15003,628,459,66.66,PAYMENT,2018-03-13 17:08
20155,1385,459,50,PAYMENT,2018-05-22 18:08
2568,628,459,416.67,PAYMENT,2017-08-13 18:09
2569,628,459,66.66,PAYMENT,2017-08-13 18:09
13067,628,459,66.66,PAYMENT,2018-02-13 17:08
11200,628,459,416.67,PAYMENT,2018-01-14 17:08
11201,628,459,66.66,PAYMENT,2018-01-14 17:08
15002,628,459,416.67,PAYMENT,2018-03-13 17:08
20049,628,459,6.11,PAYMENT,2018-05-20 18:08
6041,628,459,416.67,PAYMENT,2017-10-15 17:08
6042,628,459,66.66,PAYMENT,2017-10-15 17:08
760,628,459,5050.04,PAYMENT,2017-07-13 18:08
761,628,459,50,PAYMENT,2017-07-13 18:08
13066,628,459,416.67,PAYMENT,2018-02-13 17:08
900,628,459,466.67,PAYMENT,2017-07-16 18:08
901,628,459,66.66,PAYMENT,2017-07-16 18:08
20050,628,459,416.67,PAYMENT,2018-05-20 18:08
7720,628,459,416.67,PAYMENT,2017-11-13 17:08
7721,628,459,66.66,PAYMENT,2017-11-13 17:08
17091,628,459,66.66,PAYMENT,2018-04-15 18:08
17090,628,459,416.67,PAYMENT,2018-04-15 18:08
7465,824,460,80,PAYMENT,2017-11-08 17:08
7464,824,460,500,PAYMENT,2017-11-08 17:08
12762,824,460,80,PAYMENT,2018-02-08 17:08
14676,824,460,500,PAYMENT,2018-03-08 17:08
12761,824,460,500,PAYMENT,2018-02-08 17:08
21463,824,460,500,PAYMENT,2018-06-10 18:09
9228,824,460,80,PAYMENT,2017-12-10 17:08
23924,824,460,80,PAYMENT,2018-07-08 18:09
9227,824,460,500,PAYMENT,2017-12-10 17:08
21464,824,460,80,PAYMENT,2018-06-10 18:09
18985,824,460,80,PAYMENT,2018-05-08 18:08
10901,824,460,80,PAYMENT,2018-01-08 17:08
10900,824,460,500,PAYMENT,2018-01-08 17:08
23923,824,460,500,PAYMENT,2018-07-08 18:09
5942,824,460,80,PAYMENT,2017-10-11 17:08
5612,824,460,6050,PAYMENT,2017-10-08 17:08
5941,824,460,550,PAYMENT,2017-10-11 17:08
5613,824,460,50,PAYMENT,2017-10-08 17:08
16596,824,460,80,PAYMENT,2018-04-08 18:08
16595,824,460,500,PAYMENT,2018-04-08 18:08
14677,824,460,80,PAYMENT,2018-03-08 17:08
18984,824,460,500,PAYMENT,2018-05-08 18:08
1601,172,460,62.49,PAYMENT,2017-07-26 18:08
1600,172,460,416.67,PAYMENT,2017-07-26 18:08
3379,172,460,416.67,PAYMENT,2017-08-27 18:09
3380,172,460,62.49,PAYMENT,2017-08-27 18:09
